risk_score,event_count,total_usage,flagged_status,user_bin_score,days_since_activity,account_type,months_since_update,membership_flag,loyalty_tier,satisfaction_score,reported_fraud_flag,account_balance,num_transactions,high_risk_flag,account_age_years,stability_rank,rule_alert_flag,violation_count,device_consistency_flag,education_level,gender_flag,employment_status,recent_alerts,weeks_since_account_open
46,0,48,0,999,2,1,8,1,1,9,1,52428,97,2,6,2,0,0,1,1,1,1,0,0
2,0,4,0,999,1,3,7,1,1,9,0,996147,995,0,6,4,0,0,2,1,1,2,0,0
64,20,4,0,999,0,3,6,2,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
15,0,48,0,999,3,3,2,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,2,0,0
54,0,4,0,999,6,1,1,1,1,9,0,52428,111,2,6,3,0,0,2,1,1,2,0,52
9,0,10,0,999,99,3,6,2,1,9,0,996147,118,0,6,2,0,0,2,1,1,1,0,0
29,0,4,0,999,2,2,5,1,1,9,0,52428,11,2,6,1,0,0,1,1,1,2,0,32
52,0,4,0,999,4,1,6,1,1,9,0,52428,112,2,1,2,0,0,1,1,1,1,0,50
25,0,54,0,999,2,3,5,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
13,0,4,0,999,1,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
47,0,48,0,999,5,1,4,1,1,9,1,52428,1,2,6,2,0,0,2,1,1,2,0,9
9,0,200,0,999,0,3,5,2,6,9,0,996147,995,0,6,2,0,0,1,3,2,1,0,0
11,18,29,0,1,0,3,8,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
32,0,29,0,999,0,3,4,1,6,9,0,52428,995,1,5,2,0,0,1,1,1,1,0,0
52,0,48,0,999,8,1,4,1,1,9,0,52428,18,2,6,1,0,0,1,1,1,2,0,17
71,0,4,0,999,2,1,10,2,1,9,0,52428,42,2,6,2,0,0,1,1,1,1,0,52
11,0,4,0,999,2,3,7,2,1,9,1,996147,995,0,6,9,0,0,1,3,1,1,0,0
10,0,48,0,999,2,3,4,1,1,9,0,52428,995,0,6,9,0,0,1,1,2,2,0,0
2,0,4,0,999,2,3,5,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,0
17,0,4,0,1,0,3,5,1,1,9,0,996147,995,1,1,1,0,0,2,1,2,1,0,0
82,0,4,0,999,1,3,2,1,1,9,0,52428,995,1,1,9,0,0,1,1,2,1,0,0
26,0,29,0,999,3,1,3,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,1,0,33
6,0,5,0,999,2,3,6,1,1,9,1,996147,26,0,6,2,0,0,1,1,1,2,0,0
32,16,48,0,999,2,3,2,1,1,9,0,52428,995,1,1,3,0,0,1,1,2,1,0,0
47,0,28,0,999,5,3,3,1,1,9,0,996147,995,1,5,3,0,0,2,1,1,2,0,0
36,0,54,0,40,2,3,9,1,1,9,0,52428,995,1,6,2,0,0,2,1,1,1,0,0
1,0,200,0,999,2,3,7,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
21,0,25,0,999,2,1,5,2,1,9,1,52428,118,2,6,3,0,0,2,1,1,1,0,0
46,0,4,0,999,2,3,5,1,1,9,0,52428,995,1,6,1,0,0,1,1,2,2,0,0
3,0,4,0,999,2,3,1,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,2,0,35
43,0,42,0,999,1,3,8,2,1,9,0,52428,995,1,6,9,0,0,2,1,2,1,0,0
14,0,48,0,999,2,3,3,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,2,0,0
69,0,30,3,999,2,1,4,2,1,9,1,52428,998,2,1,9,0,0,2,1,1,1,0,52
4,0,27,0,999,0,3,4,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
12,0,4,0,1,0,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
18,0,40,0,999,0,3,7,1,1,9,0,52428,995,1,1,1,0,0,1,1,1,2,0,0
54,26,40,0,999,0,1,7,2,1,9,1,52428,114,2,1,2,0,0,2,1,2,1,0,26
21,0,4,0,999,2,3,11,2,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
14,0,4,0,999,3,3,6,2,1,9,0,52428,995,1,1,9,0,0,1,3,2,1,0,0
27,0,4,0,999,2,3,5,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,1,0,0
3,0,4,0,999,0,3,4,1,1,9,0,996147,995,0,6,2,0,5,2,1,1,1,0,0
18,0,54,0,999,6,3,3,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
30,0,4,3,999,2,3,1,1,1,0,1,52428,995,1,1,1,0,0,1,1,2,2,0,0
36,0,49,0,999,2,1,7,1,1,0,0,52428,118,2,6,2,0,0,2,1,1,1,0,0
52,0,4,0,999,2,3,5,1,1,2,0,52428,995,1,6,3,0,0,2,1,2,2,0,0
33,0,19,0,999,3,1,8,2,1,9,0,52428,1,2,6,1,0,0,2,1,1,1,0,10
5,0,4,3,999,0,3,6,1,1,0,1,996147,995,0,6,1,0,0,1,1,2,1,0,0
38,0,42,0,999,11,1,2,1,1,9,1,52428,75,2,1,2,0,0,1,1,1,1,0,52
3,0,457,0,999,0,3,7,1,1,9,0,996147,995,0,6,9,0,0,1,3,1,1,0,0
33,0,4,0,1,3,3,1,1,1,9,0,52428,995,1,6,1,0,0,1,3,2,1,0,0
29,0,4,0,999,6,1,4,2,1,9,0,52428,128,2,5,2,0,0,0,1,1,1,0,52
0,0,48,0,999,0,3,9,1,1,9,0,52428,995,0,6,2,0,0,1,1,1,2,0,0
30,0,4,0,999,2,1,1,1,1,9,0,52428,75,2,1,2,0,0,1,1,1,1,0,4
34,0,4,0,999,10,3,2,1,1,9,1,52428,995,1,2,2,0,0,2,1,2,2,0,0
52,18,4,0,999,2,3,1,1,1,9,0,52428,995,1,6,2,0,0,2,2,2,2,0,0
12,0,4,0,999,1,3,8,1,1,9,0,996147,995,0,6,2,0,0,2,2,2,2,0,0
74,0,29,0,999,1,3,5,1,1,9,0,52428,995,1,1,2,0,0,2,1,1,1,0,0
13,0,4,0,999,99,3,4,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
30,0,4,3,999,7,1,5,1,1,9,1,52428,102,2,2,1,0,0,1,1,1,1,0,50
69,0,6,0,999,2,1,4,1,1,9,0,52428,11,2,1,2,0,0,2,1,1,1,0,46
18,0,4,0,87,2,3,2,2,1,9,0,52428,995,1,6,2,0,0,1,3,2,1,0,0
22,0,21,0,999,2,1,17,1,1,9,0,52428,11,2,6,3,0,0,2,1,1,2,0,52
20,0,4,0,999,2,3,5,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
28,0,200,0,999,4,1,4,1,1,9,0,52428,11,2,1,2,0,0,2,1,1,1,0,52
52,0,4,0,149,4,3,7,1,1,9,0,52428,995,1,1,9,0,3,2,1,2,2,0,0
10,0,26,0,999,1,3,5,1,1,9,1,996147,995,0,6,3,0,0,2,1,2,1,0,0
11,0,4,0,999,0,3,4,1,1,9,0,52428,995,0,6,2,0,0,2,1,2,1,0,0
3,0,5,0,1,2,3,7,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
25,0,30,0,999,2,1,10,1,1,9,0,52428,1,2,1,2,0,0,0,5,1,1,0,40
0,0,410,0,999,0,3,8,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,2,0,0
32,0,4,0,999,2,3,4,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,1,0,0
43,0,26,0,999,0,3,6,1,1,9,0,996147,995,1,5,2,0,0,2,1,2,1,0,0
6,0,18,0,999,0,3,3,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
6,0,18,0,999,1,3,6,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,2,0,0
50,0,4,0,999,6,1,6,1,1,9,0,52428,11,2,1,3,0,0,2,1,1,1,0,26
51,0,200,0,999,4,1,4,1,1,9,0,52428,11,2,6,2,0,0,1,1,1,2,0,52
28,0,29,0,999,2,2,3,1,1,9,0,52428,53,2,1,1,0,0,1,1,1,1,0,52
25,0,4,3,999,2,1,3,1,1,9,1,52428,1,2,1,2,0,0,2,1,1,2,0,20
5,0,4,0,999,0,3,4,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,2,0,0
21,0,4,0,999,2,3,3,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,2,0,0
40,0,4,0,999,5,1,2,1,1,9,0,52428,1,2,1,2,5,0,1,1,1,1,0,52
51,0,30,3,999,6,3,2,1,1,9,1,52428,995,1,1,2,0,0,2,1,1,2,0,0
12,0,4,0,999,1,1,3,1,1,9,0,52428,124,2,6,9,0,0,2,1,1,1,0,9
6,0,4,0,999,1,3,3,1,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
86,26,48,0,999,0,3,4,1,1,9,0,52428,995,1,1,2,0,0,1,1,1,1,0,0
26,0,48,0,999,2,1,1,2,1,9,0,52428,124,2,6,3,0,1,1,1,1,1,0,21
47,0,48,0,999,2,1,14,1,1,9,0,52428,11,2,1,2,0,0,1,1,1,1,0,52
26,26,18,0,159,2,1,3,1,1,9,0,52428,1,2,1,2,0,5,2,1,2,1,0,40
6,0,48,0,999,2,3,6,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
2,0,4,0,999,1,3,7,1,1,9,0,52428,995,0,6,1,0,1,1,1,2,2,0,0
32,0,200,0,999,1,1,5,1,1,9,0,52428,60,2,1,9,0,0,1,1,1,2,0,30
54,0,4,0,999,2,3,5,1,1,9,0,996147,995,1,6,1,0,0,1,3,2,1,0,0
41,0,10,0,999,1,3,2,2,1,9,0,996147,995,1,5,1,0,0,2,1,2,1,0,0
27,0,48,0,999,2,1,1,1,1,9,0,52428,119,2,1,3,0,0,2,1,1,2,0,39
28,0,48,0,999,0,3,7,1,1,9,1,996147,995,0,6,2,0,0,2,1,1,1,0,35
54,0,29,0,150,3,3,12,1,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
71,0,4,0,999,2,1,4,1,1,9,0,52428,118,2,6,2,0,0,2,1,1,1,0,49
1,0,4,0,999,0,3,8,2,1,9,0,996147,995,0,6,1,0,0,1,3,2,1,0,0
87,0,48,2,999,3,3,5,1,1,9,0,996147,995,1,5,1,0,0,1,1,2,1,0,0
25,0,48,0,999,6,3,5,1,1,9,0,52428,995,1,1,2,0,1,1,1,2,2,0,0
15,0,4,0,999,2,3,5,1,1,9,0,52428,995,1,1,9,0,0,2,1,2,1,0,0
40,0,4,0,999,2,3,1,1,1,9,0,52428,995,1,1,9,0,0,2,1,1,1,0,0
44,0,4,0,999,2,3,1,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,2,0,0
46,0,4,0,999,0,3,1,1,1,9,0,52428,995,2,4,2,0,0,1,1,1,1,0,52
41,26,4,0,999,1,1,1,1,1,9,0,52428,995,2,1,2,0,0,2,1,1,1,0,44
5,0,4,0,159,2,3,8,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
32,0,26,0,999,2,1,4,1,1,0,0,52428,11,2,1,2,0,0,2,1,1,2,0,26
3,18,4,0,999,2,1,4,1,1,9,0,996147,1,0,2,9,0,0,1,1,2,1,0,0
33,0,4,0,999,3,1,4,1,1,9,0,52428,59,2,1,1,0,0,1,1,1,1,0,0
13,0,4,0,999,0,3,3,1,1,9,0,52428,995,0,6,9,0,4,2,1,1,1,0,0
1,0,4,0,999,0,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
30,0,6,0,999,2,1,1,1,1,9,0,52428,18,2,1,2,0,0,2,1,1,2,0,52
40,0,6,0,999,1,1,4,1,1,9,0,52428,1,2,1,2,0,1,2,1,1,2,0,35
3,0,17,0,999,2,3,5,2,1,9,0,996147,995,0,6,1,0,0,1,3,1,1,0,0
10,0,40,2,999,1,3,6,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,2,0,0
8,0,39,0,999,2,3,2,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
86,0,48,0,999,2,3,2,1,1,9,0,52428,995,1,5,1,0,0,1,1,2,1,0,0
49,0,49,0,999,2,1,2,1,1,9,0,52428,1,2,1,1,0,0,2,2,2,2,0,30
30,0,53,0,87,2,1,3,1,1,9,1,52428,125,2,1,2,0,0,2,2,1,2,0,20
49,0,39,0,999,3,1,1,1,1,9,0,52428,998,2,1,3,0,0,2,1,2,1,0,30
17,0,4,0,999,2,2,4,2,1,9,1,52428,72,2,4,1,0,0,1,3,1,1,0,52
42,0,48,0,999,2,3,2,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
76,0,4,0,999,2,1,4,1,1,9,0,52428,102,2,5,2,0,0,1,1,1,1,0,52
53,0,4,0,120,1,3,2,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
3,0,48,0,999,0,3,8,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
43,0,4,0,113,4,3,2,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,12
50,0,4,0,999,6,3,7,1,1,9,1,52428,995,1,1,2,0,0,1,1,2,2,0,0
26,0,4,0,999,8,3,2,1,6,9,1,52428,995,1,2,9,0,0,2,2,2,1,0,0
22,0,4,0,999,6,1,9,1,1,9,0,52428,102,2,5,2,0,0,2,1,1,1,0,9
22,0,210,0,999,1,3,5,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
56,0,40,0,999,1,1,4,1,1,9,0,52428,1,2,6,3,0,0,2,1,1,2,0,43
38,26,39,0,999,5,2,1,2,1,9,0,52428,60,2,1,1,0,0,1,1,2,1,0,50
0,0,40,0,150,2,3,4,1,1,9,0,52428,995,0,6,2,0,0,2,1,2,2,0,0
19,18,25,0,999,0,3,4,1,1,9,0,52428,119,1,1,2,0,0,1,1,2,1,0,0
46,0,200,0,999,8,3,4,1,1,9,0,52428,995,1,1,3,0,0,2,2,2,2,0,0
13,26,26,0,999,6,1,5,1,1,9,1,52428,11,2,6,1,0,0,1,1,1,2,0,0
54,0,4,0,999,6,1,3,1,1,9,0,52428,35,2,1,2,0,0,0,1,1,1,0,26
9,0,39,3,999,1,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,1,0,0
10,0,150,0,999,1,3,3,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,2,0,0
25,0,4,0,999,0,3,8,1,1,9,1,996147,995,0,6,9,0,0,2,1,1,1,0,0
87,0,6,0,999,2,3,1,1,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
3,0,501,0,999,1,3,4,2,1,9,0,996147,995,0,6,3,0,0,2,1,1,1,0,35
34,0,4,0,999,4,3,7,2,1,9,0,52428,995,1,1,2,0,0,1,1,2,1,0,0
45,0,461,0,999,2,1,4,1,1,9,1,52428,1,2,1,2,0,0,2,1,2,1,0,26
18,0,48,0,999,2,3,13,2,1,9,0,52428,995,1,1,2,0,0,1,3,2,1,0,0
59,0,4,0,159,3,1,6,2,1,9,0,52428,108,2,6,1,0,0,2,1,1,1,0,31
30,0,17,0,999,4,3,4,2,1,9,0,52428,995,1,1,3,0,0,2,1,1,1,0,0
68,0,200,0,999,2,3,6,1,3,9,0,52428,995,1,5,3,0,0,2,2,1,2,0,17
73,0,29,0,999,2,1,5,1,1,9,0,52428,118,2,5,2,0,0,2,1,1,1,0,26
14,0,48,3,999,2,3,7,1,1,9,1,52428,995,1,1,2,0,0,2,1,2,1,0,0
14,0,4,0,999,2,3,8,1,1,9,0,52428,995,1,1,9,0,0,1,1,2,1,0,49
4,0,17,0,999,2,3,8,1,1,2,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
13,0,40,0,999,0,3,3,2,1,9,0,996147,995,0,6,1,0,0,1,1,1,1,0,0
36,0,6,0,999,2,2,3,1,6,3,0,52428,998,2,1,2,0,0,1,1,1,1,0,52
48,0,35,0,999,6,1,17,2,1,9,0,52428,1,2,1,2,0,0,1,1,1,1,0,52
12,0,40,3,999,1,3,7,1,1,9,1,996147,995,0,6,9,0,0,2,6,2,2,0,0
45,0,4,0,120,2,1,1,1,1,9,1,52428,75,2,1,2,0,4,2,1,1,2,0,4
7,0,17,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,2,0,0
13,0,4,0,999,1,3,5,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
5,0,4,0,999,1,3,4,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,0
9,0,4,0,999,1,3,4,1,1,9,0,996147,995,0,6,1,0,0,2,1,2,1,0,0
38,0,4,0,999,3,3,11,2,1,9,0,52428,995,1,6,2,0,0,1,1,1,1,0,0
13,0,4,0,1,2,3,3,2,1,9,1,996147,995,0,6,2,0,0,1,3,1,1,0,0
50,0,4,0,999,2,1,1,1,1,9,0,52428,60,2,6,1,0,0,2,1,1,1,2,13
15,0,30,0,999,3,3,11,2,1,9,0,996147,995,1,2,2,0,0,2,1,1,1,0,0
11,0,4,0,999,6,3,4,1,1,9,1,52428,995,1,1,2,0,0,2,1,1,2,0,0
17,0,200,0,999,0,3,6,1,1,9,1,52428,995,0,6,2,0,0,2,1,1,1,0,0
10,0,4,0,999,0,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
3,0,40,0,999,99,3,5,2,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
0,0,35,0,999,1,3,6,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
4,0,6,0,999,1,3,3,1,1,9,0,996147,995,0,6,9,0,0,2,1,2,2,0,0
46,0,4,0,999,1,3,2,1,1,9,0,52428,995,1,6,2,0,0,1,1,2,2,0,0
19,0,6,0,40,1,1,3,2,1,9,1,52428,18,2,1,1,0,0,1,3,1,1,0,10
10,0,4,0,999,9,3,5,2,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
10,0,500,0,87,1,3,5,1,1,9,1,996147,86,0,6,2,0,0,2,1,2,1,0,0
36,0,410,3,999,2,3,1,1,1,9,0,52428,995,1,1,9,0,0,1,1,2,2,0,0
15,0,4,0,999,4,3,6,1,1,9,0,52428,995,1,6,2,0,0,2,1,2,2,0,0
2,0,4,0,999,99,3,6,2,1,9,1,996147,98,0,6,9,0,0,1,1,1,1,0,0
56,0,4,0,999,11,2,6,1,1,9,0,52428,1,2,4,1,0,0,1,1,1,2,0,40
38,0,48,0,999,0,1,4,1,1,9,0,52428,102,2,6,2,11,0,2,1,1,2,0,52
0,0,19,0,1,2,1,5,1,1,9,0,786432,39,2,1,2,0,0,2,1,1,2,0,52
69,0,200,0,999,3,3,4,2,1,9,1,52428,995,1,1,1,0,0,1,3,2,1,0,0
12,0,40,0,999,1,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,2,1,0,0
65,0,36,3,999,6,3,4,1,1,9,1,52428,995,1,1,9,0,0,1,1,2,2,0,0
26,0,48,0,999,2,3,8,2,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
7,0,39,0,999,9,3,4,1,1,9,1,996147,995,0,6,2,0,0,1,1,1,1,0,0
43,0,29,0,999,4,2,3,1,1,9,1,52428,60,2,1,3,0,0,2,1,1,1,0,52
55,0,17,0,999,3,1,3,1,6,9,0,52428,79,2,6,2,0,0,1,1,1,1,0,26
24,0,4,0,999,2,3,5,2,1,9,0,52428,995,1,1,3,0,0,2,1,2,1,0,0
5,0,29,0,999,2,3,3,1,1,9,0,996147,995,0,6,2,0,0,1,1,2,2,0,0
66,0,4,0,999,0,3,5,1,1,9,1,52428,995,1,1,3,0,0,2,1,2,1,0,0
42,0,17,0,999,2,1,2,1,1,9,0,52428,75,2,6,1,0,0,1,2,1,1,0,52
20,0,4,0,999,3,1,5,1,1,9,0,52428,18,2,1,2,0,0,1,3,1,1,0,40
48,0,200,2,999,2,3,3,2,1,9,0,52428,995,1,6,3,0,0,2,1,2,1,0,0
1,0,35,0,999,0,3,7,2,1,9,0,52428,995,0,6,2,0,0,2,1,1,1,0,0
44,0,4,0,999,2,3,1,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
31,0,31,0,999,4,3,6,2,1,2,0,52428,995,1,1,2,0,0,2,1,1,1,0,0
12,0,4,0,999,1,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,1,0,0
65,0,4,0,999,3,2,4,1,1,9,0,52428,11,2,1,2,0,0,2,1,2,1,0,0
18,0,48,0,999,0,3,1,2,1,9,0,52428,995,1,6,2,0,0,1,1,1,1,0,0
55,0,40,0,159,1,1,3,1,1,9,1,52428,79,2,1,9,0,0,1,1,1,2,0,52
24,0,457,0,999,8,1,3,1,1,9,0,52428,11,2,1,3,0,0,2,1,1,2,0,0
42,0,4,0,999,2,1,2,1,1,9,0,52428,119,2,1,1,0,0,1,1,1,2,0,4
46,0,10,0,999,2,3,3,1,1,9,1,52428,995,1,6,2,0,0,2,2,2,2,0,0
6,0,48,0,999,1,3,5,2,1,9,0,996147,995,0,6,2,0,0,1,1,2,1,0,0
0,0,48,0,999,1,3,1,1,1,9,0,52428,995,1,1,3,0,0,0,1,2,1,0,0
14,0,4,0,999,2,3,4,1,1,9,1,996147,995,1,5,2,0,0,2,1,2,2,0,0
25,0,4,0,999,1,1,4,2,1,9,0,52428,118,2,1,3,0,0,1,3,2,1,0,0
49,0,4,0,999,3,1,7,1,1,9,0,52428,1,2,1,3,0,0,2,2,1,2,0,40
2,0,40,0,999,1,3,10,2,1,9,0,996147,130,0,6,1,0,0,1,3,1,1,0,0
26,0,4,0,999,4,3,12,1,1,9,0,52428,995,1,1,1,0,0,1,1,2,1,0,0
20,0,25,0,999,1,1,5,1,1,9,0,52428,995,2,6,2,0,0,1,1,1,1,0,32
40,0,4,0,999,2,1,5,2,1,9,0,52428,995,2,6,1,0,0,1,1,1,1,0,39
2,0,29,0,999,1,3,7,1,1,9,0,996147,995,0,6,3,0,0,1,1,1,1,0,0
13,0,4,0,999,1,3,6,1,1,9,0,996147,995,0,6,9,0,0,1,1,1,1,0,0
9,0,4,0,999,2,1,2,1,1,9,0,52428,1,2,1,2,0,0,2,1,1,2,0,27
18,0,150,3,999,99,3,4,2,1,9,0,52428,995,1,1,1,0,3,1,3,2,1,0,0
50,0,4,0,999,7,1,1,2,1,0,0,52428,124,2,6,2,0,0,2,1,1,1,0,51
27,0,4,4,999,2,1,9,1,1,9,1,52428,1,2,1,1,0,0,1,1,1,1,0,26
27,0,200,0,120,1,1,4,1,1,9,0,52428,118,2,6,1,0,0,2,1,1,1,0,52
73,0,4,0,999,0,3,4,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,2,0,0
98,0,4,0,999,2,3,5,1,1,9,0,52428,86,1,6,2,0,0,2,1,1,2,0,0
62,0,4,0,999,6,1,1,1,1,9,0,52428,90,2,6,3,0,0,2,1,1,2,0,52
0,0,210,0,999,2,1,7,2,1,9,0,52428,5,2,1,1,0,0,1,1,2,1,0,52
5,0,4,0,999,0,3,3,1,1,9,0,52428,995,0,6,3,0,0,1,1,2,2,0,0
13,0,4,0,999,0,3,6,1,1,9,0,996147,995,0,6,9,0,0,1,2,1,2,0,42
24,0,4,0,999,2,1,5,2,1,9,0,52428,5,2,1,3,0,0,1,1,1,1,0,52
25,0,40,0,999,2,3,9,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,2,0,0
58,0,54,0,999,2,2,3,1,1,9,0,996147,1,1,5,2,0,0,2,1,2,2,0,12
44,0,5,0,999,4,1,1,1,1,9,0,52428,99,2,6,2,0,0,2,1,2,2,0,52
19,0,26,0,999,2,3,2,1,1,9,1,996147,995,1,1,9,0,0,2,1,2,2,0,0
25,0,48,0,999,4,3,5,2,1,9,1,52428,995,1,5,2,0,0,2,1,2,1,0,0
21,0,48,2,999,2,3,5,1,1,9,0,52428,995,1,1,1,0,0,1,3,2,2,0,0
17,0,29,0,159,6,1,5,1,1,9,0,52428,100,2,6,1,0,0,2,1,1,2,0,0
30,0,4,0,999,3,3,7,1,1,9,1,52428,995,1,2,2,0,3,1,1,2,1,0,0
9,0,5,0,999,0,3,4,1,1,9,0,996147,995,0,6,1,0,0,2,1,1,2,0,0
8,0,501,0,999,2,3,4,1,1,9,0,996147,995,0,6,9,0,0,2,1,1,2,0,0
38,0,4,0,999,2,1,3,2,1,9,0,52428,11,2,2,2,0,0,2,1,1,1,0,52
60,0,36,0,999,2,3,4,1,1,9,0,996147,995,1,1,2,0,0,1,3,1,1,0,0
24,0,4,0,999,2,3,4,1,1,9,0,52428,995,1,6,2,0,0,2,1,1,1,0,0
33,0,6,0,999,2,1,4,1,1,9,1,52428,119,2,1,2,0,0,2,1,2,1,0,26
27,0,500,0,999,10,1,1,1,1,9,0,52428,124,2,1,9,0,0,1,1,1,1,0,52
52,0,4,0,999,0,3,8,1,1,9,0,996147,995,0,6,1,0,0,1,1,2,1,0,0
49,0,18,2,999,2,3,3,1,1,9,0,52428,995,1,1,2,0,0,2,1,2,1,0,0
31,0,48,0,999,6,1,5,1,1,9,1,52428,26,2,1,2,0,1,2,1,1,1,0,36
19,0,28,0,999,0,1,5,1,1,9,1,52428,79,2,1,2,0,0,2,1,1,1,0,52
68,0,4,0,999,1,1,3,1,1,9,1,52428,1,2,6,2,0,0,1,1,1,1,0,40
13,0,4,0,999,0,3,4,1,1,9,0,996147,995,0,6,2,0,0,1,1,1,1,0,35
8,0,4,0,999,0,3,10,2,6,9,0,996147,995,0,6,9,0,0,2,1,2,1,0,0
48,0,48,0,999,1,1,2,1,1,9,0,52428,5,2,1,2,0,0,1,1,1,1,0,52
1,0,40,0,999,1,3,8,2,1,9,0,996147,995,0,6,9,0,0,1,3,1,1,0,0
8,0,5,0,999,0,3,10,2,1,9,0,52428,995,0,6,2,0,0,1,3,2,1,0,0
14,0,48,2,999,2,3,2,1,1,9,1,996147,995,1,1,2,0,0,2,1,2,2,0,0
0,0,4,0,999,0,3,7,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,2,0,0
19,0,4,0,999,2,3,11,2,1,9,1,52428,995,1,1,1,0,0,1,3,2,1,0,0
1,0,4,0,999,2,3,7,1,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
29,0,541,3,999,6,1,3,1,1,9,1,52428,11,2,1,2,0,0,1,1,2,2,0,52
33,0,29,0,999,5,1,10,1,1,9,1,52428,75,2,6,2,0,0,2,1,1,1,0,0
68,0,4,0,999,6,3,4,1,1,9,0,996147,995,1,6,2,0,0,2,1,2,2,0,0
49,0,4,0,999,2,1,1,1,1,9,0,52428,1,2,6,2,0,4,1,1,1,2,0,27
76,0,4,0,120,2,3,2,1,1,9,0,52428,995,1,5,2,0,0,1,1,2,1,0,0
38,0,541,0,999,2,3,6,1,1,9,0,52428,995,1,6,1,0,0,2,1,2,1,0,0
44,0,48,0,999,1,1,8,1,1,9,0,52428,998,2,1,2,0,0,1,1,2,1,0,26
15,0,27,0,999,2,3,4,1,1,9,0,52428,995,1,6,1,0,0,1,1,2,2,0,0
58,0,53,0,120,6,1,6,1,1,9,0,52428,1,2,1,1,0,0,1,1,1,2,0,52
10,0,26,0,999,0,3,5,1,1,9,0,996147,995,0,6,2,0,0,2,1,1,1,0,0
20,0,4,0,999,3,1,7,1,1,9,0,52428,1,2,2,2,0,0,1,1,2,1,0,30
21,0,4,0,999,6,3,4,1,1,9,0,52428,995,1,1,3,0,0,1,1,2,2,0,0
32,0,4,0,999,2,1,3,1,1,9,0,52428,11,2,6,2,0,0,2,1,1,1,0,39
2,0,4,0,999,1,3,9,2,1,9,0,996147,995,0,6,9,0,0,1,1,2,1,0,0
19,0,4,0,999,99,3,3,1,1,9,0,52428,995,1,6,2,0,5,2,1,2,2,0,0
